"Task","ID","Segmenter","Trial","Word","WorldBet","TargetC","TargetV","AudioPrompt","PicturePrompt","TrialXMin","TrialXMax","Repetition","Context","SegmInterval","SegmXMin","SegmXMid","SegmXMax","SegmNotes","Tagger","ConsType","PlaceTrans","TagInterval","TagXMin","TagXMid","TagXMax","burst","burst2","NB","VOT","BurstNotes","VowelContext","Group","Participant","StrictPhonemicAccuracy","PhonemicAccuracy","PeakERB","CentroidERB","CentroidHz","PeakHz","Centroid.kHz","PeakHz.kHz","CentroidERB.c","PeakHz.kHz.c","Centroid.kHz.c","PeakERB.c","Age"
"RealWordRep","063L59FS6","MK","Test70","teacher","titS6r","t","i","teacher_TP3b","teacher9",462.264310208706,463.539434153065,1,"Response",162,462.264310208706,462.901872180886,463.539434153065,"","AJ","Stop","t",44,462.264310208706,462.901872180886,463.539434153065,462.438384037352,NA,NA,462.484199007013,"","Front","NH","063L",1,1,24,22.8406964688319,3016.8174689528,940,3.0168174689528,0.94,-1.09298005539203,-1.75289922879177,-0.408910139648434,0.520257069408739,"59"
"RealWordRep","063L59FS6","MK","Test72","kitten","kIt6n","k","I","kitten_TP3b","Kitten1",470.423700701751,471.663404536544,1,"Response",166,470.423700701751,471.043552619148,471.663404536544,"","AJ","Stop","k",46,470.423700701751,471.043552619148,471.663404536544,470.66840155899,470.650830460789,NA,470.715442048693,"","Front","NH","063L",1,1,27,27.121761334982,4557.57203796331,3939,4.55757203796331,3.939,3.18808481075802,1.24610077120823,1.13184442936207,3.52025706940874,"59"
"RealWordRep","063L59FS6","MK","Test77","table","tebl","t","e","table_TP3b","TABL_02",495.242542610529,496.517666554887,1,"Response",176,495.242542610529,495.880104582708,496.517666554887,"","AJ","Stop","t",48,495.242542610529,495.880104582708,496.517666554887,495.554439116859,NA,NA,495.616637550055,"","Front","NH","063L",1,1,27.4,23.000758181722,2923.33689742789,1395,2.92333689742789,1.395,-0.932918342501988,-1.29789922879177,-0.502390711173346,3.92025706940874,"59"
"RealWordRep","063L59FS6","MK","Test80","candle","kaend6l","k","ae","candle_TP3b","candle1",508.443576431721,509.822129664516,1,"Response",182,508.443576431721,509.132853048118,509.822129664516,"","AJ","Stop","k",50,508.443576431721,509.132853048118,509.822129664516,508.731828494205,NA,NA,508.840676423948,"","Front","NH","063L",1,1,26.8,27.1310667981691,4151.97810391694,3421,4.15197810391694,3.421,3.19739027394516,0.728100771208226,0.726250495315707,3.32025706940874,"59"
"RealWordRep","063L59FS6","MK","Test84","tent","tEnt","t","E","tent_TP3b","tent1",524.62666864114,525.928357667673,1,"Response",190,524.62666864114,525.277513154406,525.928357667673,"","AJ","Stop","t",52,524.62666864114,525.277513154406,525.928357667673,524.887065966112,NA,NA,525.001168012376,"BackgroundNoise;immediately preceding the burst","Front","NH","063L",1,1,24.1,22.9885993404282,2972.34421791991,927,2.97234421791991,0.927,-0.945077183795767,-1.76589922879177,-0.453383390681326,0.620257069408741,"59"
"RealWordRep","063L59FS6","MK","Test86","keys","kiz","k","i","keys_TP3b","keys1",531.279770467033,532.793980150959,1,"Response",194,531.279770467033,532.036875308996,532.793980150959,"","AJ","Stop","k:$t",54,531.279770467033,532.036875308996,532.793980150959,531.692267891516,NA,NA,531.797705132826,"","Front","NH","063L",0,1,26.6,26.9747271803916,4388.50317458619,3848,4.38850317458619,3.848,3.04105065616762,1.15510077120823,0.96277556598495,3.12025706940874,"59"
"RealWordRep","063L59FS6","MK","Test90","tummy","tVmi","t","V","tummy2_TP3b","TMMY_02",546.222258795655,547.267152027838,1,"Response",202,546.222258795655,546.744705411747,547.267152027838,"","AJ","Stop","t",56,546.222258795655,546.744705411747,547.267152027838,546.439376477415,NA,NA,546.557029951727,"","Back","NH","063L",1,1,27.5,27.0557131268344,4862.3887487418,4195,4.8623887487418,4.195,3.12203660261048,1.50210077120823,1.43666114014056,4.02025706940874,"59"
"RealWordRep","063L59FS6","MK","Test100","toaster","tost6r","t","o","toaster2_TP3b","toaster3",590.165937308062,591.777552293293,1,"Response",224,590.165937308062,590.971744800678,591.777552293293,"","AJ","Stop","t",58,590.165937308062,590.971744800678,591.777552293293,590.456439835427,NA,NA,590.536668743287,"","Back","NH","063L",1,1,27.3,23.2159809229889,2954.91392312737,927,2.95491392312737,0.927,-0.717695601235093,-1.76589922879177,-0.470813685473867,3.82025706940874,"59"
"RealWordRep","063L59FS6","MK","Test106","teddy bear","tEdibEr","t","E","teddybear2_TP3b","TEDY_03",613.820591239798,615.157700375896,1,"Response",236,613.820591239798,614.489145807847,615.157700375896,"","AJ","Stop","t",60,613.820591239798,614.489145807847,615.157700375896,614.096676858138,NA,NA,614.192883398223,"","Front","NH","063L",1,1,32,24.9975695131133,4189.52904197073,927,4.18952904197073,0.927,1.06389298888932,-1.76589922879177,0.763801433369493,8.52025706940874,"59"
"RealWordRep","063L59FS6","MK","Test113","cookie","kUki","k","U","cookie2_TP3b","CKIE_03",646.374883515772,647.729702692384,1,"Response",252,646.374883515772,647.052293104078,647.729702692384,"","AJ","Stop","k",62,646.374883515772,647.052293104078,647.729702692384,646.729112158312,NA,NA,646.793343334916,"","Back","NH","063L",1,1,19.3,20.3149038595541,2105.53277560039,1495,2.10553277560039,1.495,-3.61877266466981,-1.19789922879177,-1.32019483300085,-4.17974293059126,"59"
"RealWordRep","063L59FS6","MK","Test116","candy","kaendi","k","ae","candy2_TP3b","CNDY_02",658.162689594994,659.483319769879,1,"Response",258,658.162689594994,658.823004682436,659.483319769879,"","AJ","Stop","k",64,658.162689594994,658.823004682436,659.483319769879,658.454217535251,NA,NA,658.567579157909,"BackgroundNoise;buzz during burst","Front","NH","063L",1,1,27.9,26.9036076813147,4402.0416518341,4183,4.4020416518341,4.183,2.96993115709078,1.49010077120823,0.976314043232866,4.42025706940874,"59"
"RealWordRep","064L36FS2","MK","Test9","kitty","kIti","k","I","KTTY_H_01","KTTY_01",234.274683041655,235.259732409995,1,"Response",26,234.274683041655,234.767207725825,235.259732409995,"","AJ","Stop","k",2,234.274683041655,234.767207725825,235.259732409995,234.565087997082,NA,NA,234.625321061758,"","Front","NH","064L",1,1,27.6,27.7375836802467,4420.71103219797,4187,4.42071103219797,4.187,3.80390715602274,1.49410077120823,0.994983423596733,4.12025706940874,"36"
"RealWordRep","064L36FS2","MK","Test13","table","tebl","t","e","TABL_H_01","TABL_01",255.309183829414,257.159539580142,1,"Response",34,255.309183829414,256.234361704778,257.159539580142,"","AJ","Stop","t",4,255.309183829414,256.234361704778,257.159539580142,255.580425670504,NA,NA,255.709422700587,"","Front","NH","064L",1,1,15,23.251395126549,3354.46695818243,933,3.35446695818243,0.933,-0.68228139767492,-1.75989922879177,-0.0712606504188078,-8.47974293059126,"36"
"RealWordRep","064L36FS2","MK","Test15","tummy","tvmi","t","v","TMMY_H_01","TMMY_01",268.447331493197,270.043478950963,1,"Response",38,268.447331493197,269.24540522208,270.043478950963,"","AJ","Stop","t",6,268.447331493197,269.24540522208,270.043478950963,268.860220253449,NA,NA,268.942619411401,"","Back","NH","064L",1,1,23.1,23.79058752817,3495.60152081716,2476,3.49560152081716,2.476,-0.143088996053947,-0.216899228791774,0.06987391221592,-0.379742930591263,"36"
"RealWordRep","064L36FS2","MK","Test18","tickle","tIkl","t","I","TCKL_H_01","TCKL_01",284.018572089683,285.702786811329,1,"Response",44,284.018572089683,284.860679450506,285.702786811329,"","AJ","Stop","t",10,284.018572089683,284.860679450506,285.702786811329,284.313374484912,NA,NA,284.386871704505,"","Front","NH","064L",1,1,24.4,26.3281540815382,4436.21404428112,3007,4.43621404428112,3.007,2.39447755731429,0.314100771208226,1.01048643567988,0.920257069408741,"36"
"RealWordRep","064L36FS2","MK","Test20","tongue","tvN","t","v","TNGE_H_01","TNGE_01",294.229540425496,295.458401301131,1,"Response",48,294.229540425496,294.843970863313,295.458401301131,"","AJ","Stop","t",12,294.229540425496,294.843970863313,295.458401301131,294.503389318366,NA,NA,294.584006586762,"","Back","NH","064L",1,1,22.7,24.9732136913712,3759.78418843732,2415,3.75978418843732,2.415,1.03953716714722,-0.277899228791774,0.334056579836084,-0.779742930591258,"36"
"RealWordRep","064L36FS2","MK","Test21","tooth","tuth","t","u","TOTH_H_01","TOTH_01",302.416885436377,304.192845426477,1,"Response",50,302.416885436377,303.304865431427,304.192845426477,"","AJ","Stop","t",14,302.416885436377,303.304865431427,304.192845426477,302.831731868399,NA,NA,302.901070894126,"","Back","NH","064L",1,1,35.2,33.2140974576216,8176.65229990822,8190,8.17665229990822,8.19,9.28042093339764,5.49710077120823,4.75092469130698,11.7202570694087,"36"
"RealWordRep","064L36FS2","MK","Test22","kitchen","kItS6n","k","I","KCHN_H_01","KCHN_01",313.095007447603,319.652609557951,2,"UnpromptedResponse",54,317.741026738217,318.696818148084,319.652609557951,"","AJ","Stop","k",16,317.741026738217,318.696818148084,319.652609557951,318.148848999995,NA,NA,318.215421260458,"","Front","NH","064L",1,1,24.3,24.0029296751491,3166.79200548726,2925,3.16679200548726,2.925,0.0692531509251282,0.232100771208226,-0.258935603113975,0.82025706940874,"36"
"RealWordRep","064L36FS2","MK","Test27","toast","tost","t","o","TOST_H_01","TOST_01",352.483070865221,353.920159003606,1,"Response",66,352.483070865221,353.201614934413,353.920159003606,"","AJ","Stop","t",18,352.483070865221,353.201614934413,353.920159003606,352.750196550535,NA,NA,352.863637233788,"","Back","NH","064L",1,1,27.6,25.5166460029173,3709.77168995607,2588,3.70977168995607,2.588,1.58296947869335,-0.104899228791774,0.284044081354829,4.12025706940874,"36"
"RealWordRep","064L36FS2","MK","Test29","tape","tep","t","e","TAPE_H_01","TAPE_01",372.706473298152,380.470466540776,2,"UnpromptedResponse",72,379.184992109172,379.827729324974,380.470466540776,"","AJ","Stop","t",20,379.184992109172,379.827729324974,380.470466540776,379.527654434853,NA,NA,379.560059885922,"","Front","NH","064L",1,1,33.8,28.6035693798771,6153.2540799849,927,6.1532540799849,0.927,4.66989285565318,-1.76589922879177,2.72752647138366,10.3202570694087,"36"
"RealWordRep","064L36FS2","MK","Test44","coat","kot","k","o","COAT_H_02","COAT_02",644.18395909304,645.57969255869,1,"Response",112,644.18395909304,644.881825825865,645.57969255869,"","AJ","Stop","k",22,644.18395909304,644.881825825865,645.57969255869,644.470810976556,NA,NA,644.587905733722,"","Back","NH","064L",1,1,19.1,19.2148560497968,1617.42162263274,1558,1.61742162263274,1.558,-4.71882047442717,-1.13489922879177,-1.8083059859685,-4.37974293059126,"36"
"RealWordRep","064L36FS2","MK","Test45","candy","kaendi","k","ae","CNDY_H_02","CNDY_02",651.019348382401,652.525103356926,1,"Response",114,651.019348382401,651.772225869664,652.525103356926,"","AJ","Stop","k",24,651.019348382401,651.772225869664,652.525103356926,651.285845666186,NA,NA,651.381776556777,"","Front","NH","064L",1,1,24.5,26.0123417110702,4100.04986647385,3001,4.10004986647384,3.001,2.07866518684627,0.308100771208226,0.674322257872607,1.02025706940874,"36"
"RealWordRep","064L36FS2","MK","Test48","cake","kek","k","e","CAKE_H_02","CAKE_02",663.732450291275,664.873740489518,1,"Response",120,663.732450291275,664.303095390397,664.873740489518,"","AJ","Stop","k",26,663.732450291275,664.303095390397,664.873740489518,664.021954207508,NA,NA,664.108071450803,"","Front","NH","064L",1,1,15,23.0414203249255,3106.80067527704,927,3.10680067527704,0.927,-0.892256199298455,-1.76589922879177,-0.3189269333242,-8.47974293059126,"36"
"RealWordRep","064L36FS2","MK","Test52","car","kar","k","ar","CARR_H_02","CARR_02",679.245368665438,680.522287175191,1,"Response",128,679.245368665438,679.883827920315,680.522287175191,"","AJ","Stop","k",28,679.245368665438,679.883827920315,680.522287175191,679.510985540413,NA,NA,679.567246869762,"","Back","NH","064L",1,1,18,17.9683427401038,1365.93646914024,1315,1.36593646914024,1.315,-5.96533378412019,-1.37789922879177,-2.059791139461,-5.47974293059126,"36"
"RealWordRep","064L36FS2","MK","Test54","cup","kvp","k","v","CUPP_H_02","CUPP_02",686.134951665294,687.393912376438,1,"Response",132,686.134951665294,686.764432020866,687.393912376438,"noise","AJ","Stop","k",30,686.134951665294,686.764432020866,687.393912376438,686.358773915289,NA,NA,686.421840356513,"","Back","NH","064L",1,1,20.1,20.4157036064253,1952.53750547035,1767,1.95253750547035,1.767,-3.51797291779868,-0.925899228791774,-1.47319010313089,-3.37974293059126,"36"
"RealWordRep","064L36FS2","MK","Test55","kitty","kIti","k","I","KTTY_H_02","KTTY_02",693.612966334388,698.342265178106,2,"UnpromptedResponse",136,697.416252073103,697.879258625605,698.342265178106,"","AJ","Stop","k",32,697.416252073103,697.879258625605,698.342265178106,697.685281166968,NA,NA,697.71804794788,"","Front","NH","064L",1,1,28.2,27.753750664208,4672.54205878352,4512,4.67254205878352,4.512,3.82007413998402,1.81910077120823,1.24681445018228,4.72025706940874,"36"
"RealWordRep","064L36FS2","MK","Test58","cookie","kUki","k","U","CKIE_H_02","CKIE_02",728.871055352609,730.349247540854,1,"Response",146,728.871055352609,729.610151446731,730.349247540854,"","AJ","Stop","k",34,728.871055352609,729.610151446731,730.349247540854,729.104331074758,NA,NA,729.131866888599,"","Back","NH","064L",1,1,21.1,21.0993796484039,2106.99472496267,2042,2.10699472496267,2.042,-2.83429687582007,-0.650899228791774,-1.31873288363857,-2.37974293059126,"36"
"RealWordRep","064L36FS2","MK","Test60","cat","kaet","k","ae","CATT_H_02","CATT_02",737.315195568844,738.400967716066,1,"Response",150,737.315195568844,737.858081642455,738.400967716066,"","AJ","Stop","k",36,737.315195568844,737.858081642455,738.400967716066,737.553186220156,NA,NA,737.616313925943,"","Front","NH","064L",1,1,31.5,30.4234434001529,6109.15807761568,6507,6.10915807761568,6.507,6.48976687592893,3.81410077120823,2.68343046901444,8.02025706940874,"36"
"RealWordRep","064L36FS2","MK","Test63","kitchen","kItS6n","k","I","KCHN_H_02","KCHN_02",763.853020920701,765.0198644987,1,"Response",156,763.853020920701,764.4364427097,765.0198644987,"","AJ","Stop","k",38,763.853020920701,764.4364427097,765.0198644987,764.063623279638,NA,NA,764.098187965662,"","Front","NH","064L",1,1,24.3,24.6152970901923,3205.15894173256,2892,3.20515894173256,2.892,0.681620565968345,0.199100771208226,-0.220568666868682,0.82025706940874,"36"
"RealWordRep","064L36FS2","MK","Test73","cat","kaet","k","ae","CATT_H_01","CATT_01",824.446945679366,825.53233034446,1,"Response",178,824.446945679366,824.989638011913,825.53233034446,"","AJ","Stop","k",40,824.446945679366,824.989638011913,825.53233034446,824.691109764036,NA,NA,824.790525943711,"","Front","NH","064L",1,1,30.2,26.3653140858612,4470.84807042088,927,4.47084807042088,0.927,2.43163756163726,-1.76589922879177,1.04512046181964,6.72025706940874,"36"
"RealWordRep","064L36FS2","MK","Test74","table","tebl","t","e","TABL_H_02","TABL_02",830.682612189609,832.569712930494,1,"Response",180,830.682612189609,831.626162560052,832.569712930494,"","AJ","Stop","t",42,830.682612189609,831.626162560052,832.569712930494,831.00538152893,NA,NA,831.192667821846,"","Front","NH","064L",1,1,24,25.2100482421818,3529.85267056012,2858,3.52985267056012,2.858,1.27637171795788,0.165100771208226,0.10412506195888,0.520257069408739,"36"
"RealWordRep","064L36FS2","MK","Test75","cup","kvp","k","v","CUPP_H_01","CUPP_01_REDO",837.489327818032,838.790992810532,1,"Response",182,837.489327818032,838.140160314282,838.790992810532,"","AJ","Stop","k",44,837.489327818032,838.140160314282,838.790992810532,837.740398209284,NA,NA,837.857177943249,"Background noise; during V","Back","NH","064L",1,1,15.2,19.5137804865202,1845.8559234406,969,1.8458559234406,0.969,-4.41989603770373,-1.72389922879177,-1.57987168516064,-8.27974293059126,"36"
"RealWordRep","064L36FS2","MK","Test76","candy","kaendi","k","ae","CNDY_H_01","CNDY_01",842.11568964084,843.860014486557,1,"Response",184,842.11568964084,842.987852063698,843.860014486557,"","AJ","Stop","k",46,842.11568964084,842.987852063698,843.860014486557,842.384752320489,NA,NA,842.557826163329,"","Front","NH","064L",1,1,26.9,26.3284775156513,3965.16526281841,3940,3.96516526281841,3.94,2.39480099142738,1.24710077120823,0.539437654217175,3.42025706940874,"36"
"RealWordRep","064L36FS2","MK","Test77","coat","kot","k","o","COAT_H_01","COAT_01",846.751830449554,848.180421902099,1,"Response",186,846.751830449554,847.466126175827,848.180421902099,"","AJ","Stop","k:$t",48,846.751830449554,847.466126175827,848.180421902099,847.038004355244,NA,NA,847.157025470121,"","Back","NH","064L",0,1,15.3,19.5151605837828,1890.79753460872,933,1.89079753460872,0.933,-4.41851594044118,-1.75989922879177,-1.53493007399252,-8.17974293059126,"36"
"RealWordRep","064L36FS2","MK","Test78","tickle","tIkl","t","I","TCKL_H_02","TCKL_02",851.200748390805,852.620929609915,1,"Response",188,851.200748390805,851.91083900036,852.620929609915,"","AJ","Stop","t",50,851.200748390805,851.91083900036,852.620929609915,851.384851821457,NA,NA,NA,"Background noise;Devoiced vowel; during aspiration","Front","NH","064L",1,1,33.7,27.0716801077906,5003.10943777784,957,5.00310943777784,0.957,3.1380035835667,-1.73589922879177,1.5773818291766,10.2202570694087,"36"
"RealWordRep","064L36FS2","MK","Test81","tape","tep","t","e","TAPE_H_02","TAPE_02",865.384641390666,866.639288065947,1,"Response",194,865.384641390666,866.011964728307,866.639288065947,"","AJ","Stop","t",52,865.384641390666,866.011964728307,866.639288065947,865.665156169732,NA,NA,865.73512305897,"","Front","NH","064L",1,1,24.3,25.6994943211698,4188.37290003892,2900,4.18837290003892,2.9,1.76581779694586,0.207100771208226,0.762645291437683,0.82025706940874,"36"
"RealWordRep","064L36FS2","MK","Test83","cake","kek","k","e","CAKE_H_01","CAKE_01",893.412448220746,894.671903143077,1,"Response",200,893.412448220746,894.042175681912,894.671903143077,"","AJ","Stop","k",54,893.412448220746,894.042175681912,894.671903143077,893.720963786144,NA,NA,893.848986437342,"","Front","NH","064L",1,1,22.2,20.7951053483162,2091.56262887496,2258,2.09156262887496,2.258,-3.13857117590777,-0.434899228791774,-1.33416497972628,-1.27974293059126,"36"
"RealWordRep","064L36FS2","MK","Test84","tongue","tvN","t","v","TNGE_H_02","TNGE_02",903.897554581605,905.505850805828,1,"UnpromptedResponse",202,903.897554581605,904.701702693716,905.505850805828,"","AJ","Stop","t",56,903.897554581605,904.701702693716,905.505850805828,904.33847795991,NA,NA,904.470126770515,"","Back","NH","064L",1,1,22.7,23.5828200077823,3357.93091660637,2417,3.35793091660637,2.417,-0.350856516441603,-0.275899228791774,-0.0677966919948627,-0.779742930591258,"36"
